in s,C1 in V
1.06432E-05,2.07422E-02
1.06440E-05,-5.73828E-02
1.06440E-05,2.07422E-02
1.06448E-05,-5.73828E-02
1.06448E-05,2.07422E-02
1.06456E-05,-1.83203E-02
1.06456E-05,2.07422E-02
1.06464E-05,-1.83203E-02
1.06464E-05,2.07422E-02
1.06472E-05,-1.83203E-02
1.06472E-05,2.07422E-02
1.06480E-05,1.21094E-03
1.06480E-05,2.07422E-02
1.06488E-05,1.21094E-03
1.06488E-05,2.07422E-02
1.06496E-05,1.21094E-03
1.06496E-05,2.07422E-02
1.06504E-05,-2.80859E-02
1.06504E-05,2.07422E-02
1.06512E-05,-2.80859E-02
1.06512E-05,-8.55469E-03
1.06520E-05,-1.83203E-02
1.06520E-05,1.21094E-03
1.06528E-05,-1.83203E-02
1.06528E-05,1.21094E-03
1.06536E-05,-1.83203E-02
1.06536E-05,1.21094E-03
1.06544E-05,-2.80859E-02
1.06544E-05,1.21094E-03
1.06552E-05,-2.80859E-02
1.06552E-05,1.21094E-03
1.06560E-05,-1.83203E-02
1.06560E-05,1.21094E-03
1.06568E-05,-1.83203E-02
1.06568E-05,1.21094E-03
1.06576E-05,-8.55469E-03
1.06576E-05,1.21094E-03
1.06584E-05,-8.55469E-03
1.06584E-05,1.21094E-03
1.06592E-05,-1.83203E-02
1.06592E-05,1.21094E-03
1.06600E-05,-1.83203E-02
1.06600E-05,1.21094E-03
1.06608E-05,-8.55469E-03
1.06608E-05,1.21094E-03
1.06616E-05,-1.83203E-02
1.06616E-05,2.07422E-02
1.06624E-05,-1.83203E-02
1.06624E-05,2.07422E-02
1.06632E-05,-2.80859E-02
1.06632E-05,1.21094E-03
1.06640E-05,-2.80859E-02
1.06640E-05,-8.55469E-03
1.06648E-05,-1.83203E-02
1.06648E-05,1.21094E-03
1.06656E-05,-1.83203E-02
1.06656E-05,2.07422E-02
1.06664E-05,-2.80859E-02
1.06664E-05,2.07422E-02
1.06672E-05,-2.80859E-02
1.06672E-05,-8.55469E-03
1.06680E-05,-2.80859E-02
1.06680E-05,3.05078E-02
1.06688E-05,-2.80859E-02
1.06688E-05,3.05078E-02
1.06696E-05,1.21094E-03
1.06696E-05,1.09766E-02
1.06704E-05,-8.55469E-03
1.06704E-05,1.09766E-02
1.06712E-05,-8.55469E-03
1.06712E-05,1.09766E-02
1.06720E-05,-1.83203E-02
1.06720E-05,1.09766E-02
1.06728E-05,-4.76172E-02
1.06728E-05,1.21094E-03
1.06736E-05,-4.76172E-02
1.06736E-05,1.21094E-03
1.06744E-05,-1.83203E-02
1.06744E-05,1.21094E-03
1.06752E-05,-1.83203E-02
1.06752E-05,1.09766E-02
1.06760E-05,-1.83203E-02
1.06760E-05,1.09766E-02
1.06768E-05,-3.78516E-02
1.06768E-05,2.07422E-02
1.06776E-05,-3.78516E-02
1.06776E-05,2.07422E-02
1.06784E-05,1.21094E-03
1.06784E-05,1.09766E-02
1.06792E-05,-1.83203E-02
1.06792E-05,1.21094E-03
1.06800E-05,-1.83203E-02
1.06800E-05,1.09766E-02
1.06808E-05,-8.55469E-03
1.06808E-05,1.09766E-02
1.06816E-05,1.21094E-03
1.06816E-05,2.07422E-02
1.06824E-05,-1.83203E-02
1.06824E-05,2.07422E-02
1.06832E-05,-1.83203E-02
1.06832E-05,1.21094E-03
1.06840E-05,1.21094E-03
1.06840E-05,1.09766E-02
1.06848E-05,1.21094E-03
1.06848E-05,2.07422E-02
1.06856E-05,1.21094E-03
1.06856E-05,2.07422E-02
1.06864E-05,1.21094E-03
1.06864E-05,2.07422E-02
1.06872E-05,-2.80859E-02
1.06872E-05,1.21094E-03
1.06880E-05,-2.80859E-02
1.06880E-05,1.21094E-03
1.06888E-05,-3.78516E-02
1.06888E-05,1.21094E-03
1.06896E-05,-3.78516E-02
1.06896E-05,1.21094E-03
1.06904E-05,-8.55469E-03
1.06904E-05,1.09766E-02
1.06912E-05,-8.55469E-03
1.06912E-05,1.09766E-02
1.06920E-05,-8.55469E-03
1.06920E-05,1.09766E-02
1.06928E-05,-8.55469E-03
1.06928E-05,1.21094E-03
1.06936E-05,-1.83203E-02
1.06936E-05,1.21094E-03
1.06944E-05,-1.83203E-02
1.06944E-05,1.21094E-03
1.06952E-05,-1.83203E-02
1.06952E-05,1.21094E-03
1.06960E-05,-1.83203E-02
1.06960E-05,1.21094E-03
1.06968E-05,-1.83203E-02
1.06968E-05,1.21094E-03
1.06976E-05,-2.80859E-02
1.06976E-05,1.21094E-03
1.06984E-05,-2.80859E-02
1.06984E-05,1.21094E-03
1.06992E-05,-2.80859E-02
1.06992E-05,1.21094E-03
1.07000E-05,-2.80859E-02
1.07000E-05,2.07422E-02
1.07008E-05,-8.55469E-03
1.07008E-05,2.07422E-02
1.07016E-05,-8.55469E-03
1.07016E-05,3.05078E-02
1.07024E-05,-8.55469E-03
1.07024E-05,3.05078E-02
1.07032E-05,-8.55469E-03
1.07032E-05,2.07422E-02
1.07040E-05,-8.55469E-03
1.07040E-05,2.07422E-02
1.07048E-05,-2.80859E-02
1.07048E-05,2.07422E-02
1.07056E-05,-2.80859E-02
1.07056E-05,2.07422E-02
1.07064E-05,1.21094E-03
1.07064E-05,1.09766E-02
1.07072E-05,1.21094E-03
1.07072E-05,1.09766E-02
1.07080E-05,1.21094E-03
1.07080E-05,1.21094E-03
1.07088E-05,-2.80859E-02
1.07088E-05,1.21094E-03
1.07096E-05,-2.80859E-02
1.07096E-05,1.21094E-03
1.07104E-05,-8.55469E-03
1.07104E-05,1.09766E-02
1.07112E-05,-8.55469E-03
1.07112E-05,1.09766E-02
1.07120E-05,-1.83203E-02
1.07120E-05,1.09766E-02
1.07128E-05,-1.83203E-02
1.07128E-05,2.07422E-02
1.07136E-05,-8.55469E-03
1.07136E-05,2.07422E-02
1.07144E-05,-1.83203E-02
1.07144E-05,1.21094E-03
1.07152E-05,-1.83203E-02
1.07152E-05,1.21094E-03
1.07160E-05,1.21094E-03
1.07160E-05,1.09766E-02
1.07168E-05,1.21094E-03
1.07168E-05,1.09766E-02
1.07176E-05,-1.83203E-02
1.07176E-05,1.09766E-02
1.07184E-05,-1.83203E-02
1.07184E-05,1.09766E-02
1.07192E-05,-1.83203E-02
1.07192E-05,3.05078E-02
1.07200E-05,1.21094E-03
1.07200E-05,3.05078E-02
1.07208E-05,-1.83203E-02
1.07208E-05,1.21094E-03
1.07216E-05,-1.83203E-02
1.07216E-05,1.09766E-02
1.07224E-05,-8.55469E-03
1.07224E-05,3.05078E-02
1.07232E-05,-8.55469E-03
1.07232E-05,3.05078E-02
1.07240E-05,-2.80859E-02
1.07240E-05,3.05078E-02
1.07248E-05,-2.80859E-02
1.07248E-05,-8.55469E-03
1.07256E-05,-1.83203E-02
1.07256E-05,1.21094E-03
1.07264E-05,-8.55469E-03
1.07264E-05,1.21094E-03
1.07272E-05,-8.55469E-03
1.07272E-05,1.09766E-02
1.07280E-05,-2.80859E-02
1.07280E-05,2.07422E-02
1.07288E-05,-2.80859E-02
1.07288E-05,2.07422E-02
1.07296E-05,-1.83203E-02
1.07296E-05,2.07422E-02
1.07304E-05,1.09766E-02
1.07304E-05,2.07422E-02
1.07312E-05,1.21094E-03
1.07312E-05,1.09766E-02
1.07320E-05,1.21094E-03
1.07320E-05,1.09766E-02
1.07328E-05,-8.55469E-03
1.07328E-05,1.09766E-02
1.07336E-05,-8.55469E-03
1.07336E-05,1.09766E-02
1.07344E-05,-8.55469E-03
1.07344E-05,2.07422E-02
1.07352E-05,1.21094E-03
1.07352E-05,2.07422E-02
1.07360E-05,-1.83203E-02
1.07360E-05,3.05078E-02
1.07368E-05,-1.83203E-02
1.07368E-05,3.05078E-02
1.07376E-05,-1.83203E-02
1.07376E-05,1.09766E-02
1.07384E-05,-8.55469E-03
1.07384E-05,1.09766E-02
1.07392E-05,-8.55469E-03
1.07392E-05,1.09766E-02
1.07400E-05,-2.80859E-02
1.07400E-05,2.07422E-02
1.07408E-05,-2.80859E-02
1.07408E-05,2.07422E-02
1.07416E-05,-2.80859E-02
1.07416E-05,1.09766E-02
1.07424E-05,1.21094E-03
1.07424E-05,1.09766E-02
1.07432E-05,-8.55469E-03
1.07432E-05,1.09766E-02
1.07440E-05,-2.80859E-02
1.07440E-05,1.09766E-02
1.07448E-05,-2.80859E-02
1.07448E-05,1.21094E-03
1.07456E-05,-1.83203E-02
1.07456E-05,1.21094E-03
1.07464E-05,-8.55469E-03
1.07464E-05,1.09766E-02
1.07472E-05,-1.83203E-02
1.07472E-05,1.09766E-02
1.07480E-05,-1.83203E-02
1.07480E-05,2.07422E-02
1.07488E-05,-8.55469E-03
1.07488E-05,2.07422E-02
1.07496E-05,-8.55469E-03
1.07496E-05,2.07422E-02
1.07504E-05,-8.55469E-03
1.07504E-05,3.05078E-02
1.07512E-05,-2.80859E-02
1.07512E-05,3.05078E-02
1.07520E-05,-2.80859E-02
1.07520E-05,2.07422E-02
1.07528E-05,-1.83203E-02
1.07528E-05,1.09766E-02
1.07536E-05,-1.83203E-02
1.07536E-05,2.07422E-02
1.07544E-05,-1.83203E-02
1.07544E-05,2.07422E-02
1.07552E-05,-1.83203E-02
1.07552E-05,1.21094E-03
1.07560E-05,-1.83203E-02
1.07560E-05,1.09766E-02
1.07568E-05,-2.80859E-02
1.07568E-05,3.05078E-02
1.07576E-05,-2.80859E-02
1.07576E-05,3.05078E-02
1.07584E-05,1.21094E-03
1.07584E-05,2.07422E-02
1.07592E-05,-1.83203E-02
1.07592E-05,2.07422E-02
1.07600E-05,-1.83203E-02
1.07600E-05,1.21094E-03
1.07608E-05,-1.83203E-02
1.07608E-05,1.09766E-02
1.07616E-05,-2.80859E-02
1.07616E-05,1.09766E-02
1.07624E-05,-2.80859E-02
1.07624E-05,1.21094E-03
1.07632E-05,-1.83203E-02
1.07632E-05,1.21094E-03
1.07640E-05,-1.83203E-02
1.07640E-05,1.21094E-03
1.07648E-05,1.21094E-03
1.07648E-05,1.09766E-02
1.07656E-05,-8.55469E-03
1.07656E-05,1.09766E-02
1.07664E-05,-8.55469E-03
1.07664E-05,1.21094E-03
1.07672E-05,1.21094E-03
1.07672E-05,1.09766E-02
1.07680E-05,1.21094E-03
1.07680E-05,3.05078E-02
1.07688E-05,-8.55469E-03
1.07688E-05,3.05078E-02
1.07696E-05,-1.83203E-02
1.07696E-05,1.21094E-03
1.07704E-05,-1.83203E-02
1.07704E-05,1.09766E-02
1.07712E-05,-1.83203E-02
1.07712E-05,1.09766E-02
1.07720E-05,-1.83203E-02
1.07720E-05,1.21094E-03
1.07728E-05,-1.83203E-02
1.07728E-05,1.09766E-02
1.07736E-05,-8.55469E-03
1.07736E-05,1.09766E-02
1.07744E-05,-1.83203E-02
1.07744E-05,2.07422E-02
1.07752E-05,-1.83203E-02
1.07752E-05,2.07422E-02
1.07760E-05,-3.78516E-02
1.07760E-05,1.09766E-02
1.07768E-05,-3.78516E-02
1.07768E-05,-8.55469E-03
1.07776E-05,-2.80859E-02
1.07776E-05,-8.55469E-03
1.07784E-05,-1.83203E-02
1.07784E-05,1.09766E-02
1.07792E-05,-1.83203E-02
1.07792E-05,1.09766E-02
1.07800E-05,-8.55469E-03
1.07800E-05,1.09766E-02
1.07808E-05,-3.78516E-02
1.07808E-05,1.09766E-02
1.07816E-05,-3.78516E-02
1.07816E-05,3.05078E-02
1.07824E-05,1.09766E-02
1.07824E-05,3.05078E-02
1.07832E-05,-8.55469E-03
1.07832E-05,2.07422E-02
1.07840E-05,-2.80859E-02
1.07840E-05,1.21094E-03
1.07848E-05,-2.80859E-02
1.07848E-05,1.21094E-03
1.07856E-05,-1.83203E-02
1.07856E-05,3.05078E-02
1.07864E-05,-1.83203E-02
1.07864E-05,3.05078E-02
1.07872E-05,-1.83203E-02
1.07872E-05,1.21094E-03
1.07880E-05,-8.55469E-03
1.07880E-05,2.07422E-02
1.07888E-05,1.21094E-03
1.07888E-05,2.07422E-02
1.07896E-05,-8.55469E-03
1.07896E-05,2.07422E-02
1.07904E-05,-8.55469E-03
1.07904E-05,1.09766E-02
1.07912E-05,-2.80859E-02
1.07912E-05,1.09766E-02
1.07920E-05,-2.80859E-02
1.07920E-05,1.21094E-03
1.07928E-05,-8.55469E-03
1.07928E-05,1.21094E-03
1.07936E-05,-1.83203E-02
1.07936E-05,1.21094E-03
1.07944E-05,-1.83203E-02
1.07944E-05,1.09766E-02
1.07952E-05,1.21094E-03
1.07952E-05,1.09766E-02
1.07960E-05,1.21094E-03
1.07960E-05,1.09766E-02
1.07968E-05,-1.83203E-02
1.07968E-05,1.09766E-02
1.07976E-05,-2.80859E-02
1.07976E-05,1.21094E-03
1.07984E-05,-2.80859E-02
1.07984E-05,1.21094E-03
1.07992E-05,-8.55469E-03
1.07992E-05,1.21094E-03
1.08000E-05,-8.55469E-03
1.08000E-05,1.21094E-03
1.08008E-05,-1.83203E-02
1.08008E-05,1.21094E-03
1.08016E-05,-1.83203E-02
1.08016E-05,1.21094E-03
1.08024E-05,-8.55469E-03
1.08024E-05,1.21094E-03
1.08032E-05,-8.55469E-03
1.08032E-05,1.21094E-03
1.08040E-05,-1.83203E-02
1.08040E-05,-8.55469E-03
1.08048E-05,-2.80859E-02
1.08048E-05,1.21094E-03
1.08056E-05,-2.80859E-02
1.08056E-05,1.21094E-03
1.08064E-05,-1.83203E-02
1.08064E-05,1.21094E-03
1.08072E-05,-1.83203E-02
1.08072E-05,1.21094E-03
1.08080E-05,-1.83203E-02
1.08080E-05,2.07422E-02
1.08088E-05,-8.55469E-03
1.08088E-05,2.07422E-02
1.08096E-05,-8.55469E-03
1.08096E-05,1.21094E-03
1.08104E-05,-1.83203E-02
1.08104E-05,1.21094E-03
1.08112E-05,-2.80859E-02
1.08112E-05,-8.55469E-03
1.08120E-05,-2.80859E-02
1.08120E-05,1.09766E-02
1.08128E-05,-8.55469E-03
1.08128E-05,2.07422E-02
1.08136E-05,-8.55469E-03
1.08136E-05,2.07422E-02
1.08144E-05,-2.80859E-02
1.08144E-05,1.21094E-03
1.08152E-05,-2.80859E-02
1.08152E-05,1.21094E-03
1.08160E-05,-1.83203E-02
1.08160E-05,1.21094E-03
1.08168E-05,-2.80859E-02
1.08168E-05,1.21094E-03
1.08176E-05,-3.78516E-02
1.08176E-05,2.07422E-02
1.08184E-05,-3.78516E-02
1.08184E-05,2.07422E-02
1.08192E-05,-8.55469E-03
1.08192E-05,1.09766E-02
1.08200E-05,-8.55469E-03
1.08200E-05,1.09766E-02
1.08208E-05,1.21094E-03
1.08208E-05,2.07422E-02
1.08216E-05,1.21094E-03
1.08216E-05,2.07422E-02
1.08224E-05,-2.80859E-02
1.08224E-05,1.21094E-03
1.08232E-05,-2.80859E-02
1.08232E-05,1.21094E-03
1.08240E-05,-1.83203E-02
1.08240E-05,1.21094E-03
1.08248E-05,-1.83203E-02
1.08248E-05,1.21094E-03
1.08256E-05,-8.55469E-03
1.08256E-05,1.09766E-02
1.08264E-05,-2.80859E-02
1.08264E-05,1.09766E-02
1.08272E-05,-2.80859E-02
1.08272E-05,1.09766E-02
1.08280E-05,-2.80859E-02
1.08280E-05,1.21094E-03
1.08288E-05,-1.83203E-02
1.08288E-05,1.21094E-03
1.08296E-05,-1.83203E-02
1.08296E-05,1.21094E-03
1.08304E-05,-1.83203E-02
1.08304E-05,1.21094E-03
1.08312E-05,-1.83203E-02
1.08312E-05,2.07422E-02
1.08320E-05,-8.55469E-03
1.08320E-05,2.07422E-02
1.08328E-05,-2.80859E-02
1.08328E-05,1.09766E-02
1.08336E-05,-2.80859E-02
1.08336E-05,1.09766E-02
1.08344E-05,-8.55469E-03
1.08344E-05,1.09766E-02
1.08352E-05,-8.55469E-03
1.08352E-05,1.21094E-03
1.08360E-05,-8.55469E-03
1.08360E-05,1.09766E-02
1.08368E-05,-8.55469E-03
1.08368E-05,1.09766E-02
1.08376E-05,-1.83203E-02
1.08376E-05,1.21094E-03
1.08384E-05,-1.83203E-02
1.08384E-05,1.21094E-03
1.08392E-05,-1.83203E-02
1.08392E-05,1.21094E-03
1.08400E-05,-8.55469E-03
1.08400E-05,1.09766E-02
1.08408E-05,-8.55469E-03
1.08408E-05,1.09766E-02
1.08416E-05,-8.55469E-03
1.08416E-05,1.21094E-03
1.08424E-05,1.21094E-03
1.08424E-05,1.09766E-02
1.08432E-05,-8.55469E-03
1.08432E-05,1.09766E-02
1.08440E-05,-8.55469E-03
1.08440E-05,1.09766E-02
1.08448E-05,-8.55469E-03
1.08448E-05,1.09766E-02
1.08456E-05,-8.55469E-03
1.08456E-05,1.21094E-03
1.08464E-05,-1.83203E-02
1.08464E-05,1.21094E-03
1.08472E-05,-1.83203E-02
1.08472E-05,1.21094E-03
1.08480E-05,-1.83203E-02
1.08480E-05,1.21094E-03
1.08488E-05,-2.80859E-02
1.08488E-05,1.21094E-03
1.08496E-05,-2.80859E-02
1.08496E-05,-8.55469E-03
1.08504E-05,-1.83203E-02
1.08504E-05,1.09766E-02
1.08512E-05,-1.83203E-02
1.08512E-05,1.09766E-02
1.08520E-05,-8.55469E-03
1.08520E-05,1.09766E-02
1.08528E-05,1.21094E-03
1.08528E-05,2.07422E-02
1.08536E-05,-8.55469E-03
1.08536E-05,2.07422E-02
1.08544E-05,-8.55469E-03
1.08544E-05,1.21094E-03
1.08552E-05,-1.83203E-02
1.08552E-05,1.21094E-03
1.08560E-05,-1.83203E-02
1.08560E-05,1.21094E-03
1.08568E-05,-8.55469E-03
1.08568E-05,1.21094E-03
1.08576E-05,-1.83203E-02
1.08576E-05,1.21094E-03
1.08584E-05,-2.80859E-02
1.08584E-05,1.21094E-03
1.08592E-05,-2.80859E-02
1.08592E-05,3.05078E-02
1.08600E-05,1.21094E-03
1.08600E-05,3.05078E-02
1.08608E-05,-8.55469E-03
1.08608E-05,1.09766E-02
1.08616E-05,-8.55469E-03
1.08616E-05,1.09766E-02
1.08624E-05,-8.55469E-03
1.08624E-05,1.21094E-03
1.08632E-05,-8.55469E-03
1.08632E-05,1.09766E-02
1.08640E-05,-8.55469E-03
1.08640E-05,1.09766E-02
1.08648E-05,-8.55469E-03
1.08648E-05,1.09766E-02
1.08656E-05,1.21094E-03
1.08656E-05,1.09766E-02
1.08664E-05,1.21094E-03
1.08664E-05,1.09766E-02
1.08672E-05,-2.80859E-02
1.08672E-05,1.21094E-03
1.08680E-05,-3.78516E-02
1.08680E-05,1.21094E-03
1.08688E-05,-3.78516E-02
1.08688E-05,1.21094E-03
1.08696E-05,-8.55469E-03
1.08696E-05,1.21094E-03
1.08704E-05,1.21094E-03
1.08704E-05,2.07422E-02
1.08712E-05,-2.80859E-02
1.08712E-05,2.07422E-02
1.08720E-05,-2.80859E-02
1.08720E-05,1.09766E-02
1.08728E-05,-2.80859E-02
1.08728E-05,1.09766E-02
1.08736E-05,-1.83203E-02
1.08736E-05,1.09766E-02
1.08744E-05,-8.55469E-03
1.08744E-05,1.09766E-02
1.08752E-05,-8.55469E-03
1.08752E-05,1.09766E-02
1.08760E-05,-8.55469E-03
1.08760E-05,1.09766E-02
1.08768E-05,-3.78516E-02
1.08768E-05,1.09766E-02
1.08776E-05,-3.78516E-02
1.08776E-05,1.21094E-03
1.08784E-05,-2.80859E-02
1.08784E-05,1.09766E-02
1.08792E-05,-1.83203E-02
1.08792E-05,2.07422E-02
1.08800E-05,-1.83203E-02
1.08800E-05,2.07422E-02
1.08808E-05,-8.55469E-03
1.08808E-05,1.09766E-02
1.08816E-05,-2.80859E-02
1.08816E-05,1.21094E-03
1.08824E-05,-2.80859E-02
1.08824E-05,1.21094E-03
1.08832E-05,-8.55469E-03
1.08832E-05,1.21094E-03
1.08840E-05,-1.83203E-02
1.08840E-05,1.21094E-03
1.08848E-05,-1.83203E-02
1.08848E-05,1.21094E-03
1.08856E-05,-8.55469E-03
1.08856E-05,1.09766E-02
1.08864E-05,-8.55469E-03
1.08864E-05,1.09766E-02
1.08872E-05,-8.55469E-03
1.08872E-05,1.09766E-02
1.08880E-05,-8.55469E-03
1.08880E-05,1.21094E-03
1.08888E-05,1.21094E-03
1.08888E-05,1.21094E-03
1.08896E-05,-3.78516E-02
1.08896E-05,2.07422E-02
1.08904E-05,-3.78516E-02
1.08904E-05,2.07422E-02
1.08912E-05,-1.83203E-02
1.08912E-05,1.21094E-03
1.08920E-05,-1.83203E-02
1.08920E-05,-8.55469E-03
1.08928E-05,-1.83203E-02
1.08928E-05,-8.55469E-03
1.08936E-05,-1.83203E-02
1.08936E-05,1.21094E-03
1.08944E-05,-2.80859E-02
1.08944E-05,1.21094E-03
1.08952E-05,-2.80859E-02
1.08952E-05,1.21094E-03
1.08960E-05,-8.55469E-03
1.08960E-05,1.09766E-02
1.08968E-05,-1.83203E-02
1.08968E-05,1.09766E-02
1.08976E-05,-1.83203E-02
1.08976E-05,1.21094E-03
1.08984E-05,-1.83203E-02
1.08984E-05,1.09766E-02
1.08992E-05,-1.83203E-02
1.08992E-05,1.09766E-02
1.09000E-05,-2.80859E-02
1.09000E-05,-8.55469E-03
1.09008E-05,-2.80859E-02
1.09008E-05,1.21094E-03
1.09016E-05,-8.55469E-03
1.09016E-05,1.21094E-03
1.09024E-05,-8.55469E-03
1.09024E-05,1.21094E-03
1.09032E-05,-1.83203E-02
1.09032E-05,1.21094E-03
1.09040E-05,-1.83203E-02
1.09040E-05,1.21094E-03
1.09048E-05,-1.83203E-02
1.09048E-05,1.21094E-03
1.09056E-05,-2.80859E-02
1.09056E-05,1.21094E-03
1.09064E-05,-2.80859E-02
1.09064E-05,-8.55469E-03
1.09072E-05,-2.80859E-02
1.09072E-05,1.09766E-02
1.09080E-05,-1.83203E-02
1.09080E-05,1.09766E-02
1.09088E-05,-1.83203E-02
1.09088E-05,1.21094E-03
1.09096E-05,-1.83203E-02
1.09096E-05,1.21094E-03
1.09104E-05,-2.80859E-02
1.09104E-05,-8.55469E-03
1.09112E-05,-2.80859E-02
1.09112E-05,1.21094E-03
1.09120E-05,-8.55469E-03
1.09120E-05,1.21094E-03
1.09128E-05,-8.55469E-03
1.09128E-05,1.21094E-03
1.09136E-05,-1.83203E-02
1.09136E-05,1.21094E-03
1.09144E-05,-1.83203E-02
1.09144E-05,1.21094E-03
1.09152E-05,-8.55469E-03
1.09152E-05,2.07422E-02
1.09160E-05,-1.83203E-02
1.09160E-05,2.07422E-02
1.09168E-05,-3.78516E-02
1.09168E-05,1.21094E-03
1.09176E-05,-3.78516E-02
1.09176E-05,1.21094E-03
1.09184E-05,-2.80859E-02
1.09184E-05,1.21094E-03
1.09192E-05,-2.80859E-02
1.09192E-05,1.09766E-02
1.09200E-05,-2.80859E-02
1.09200E-05,1.09766E-02
1.09208E-05,-1.83203E-02
1.09208E-05,1.09766E-02
1.09216E-05,-8.55469E-03
1.09216E-05,1.09766E-02
1.09224E-05,-8.55469E-03
1.09224E-05,2.07422E-02
1.09232E-05,-8.55469E-03
1.09232E-05,2.07422E-02
1.09240E-05,-2.80859E-02
1.09240E-05,1.21094E-03
1.09248E-05,-2.80859E-02
1.09248E-05,1.21094E-03
1.09256E-05,-8.55469E-03
1.09256E-05,1.21094E-03
1.09264E-05,-1.83203E-02
1.09264E-05,1.09766E-02
1.09272E-05,-1.83203E-02
1.09272E-05,3.05078E-02
1.09280E-05,-8.55469E-03
1.09280E-05,3.05078E-02
1.09288E-05,-8.55469E-03
1.09288E-05,1.21094E-03
1.09296E-05,-8.55469E-03
1.09296E-05,1.21094E-03
1.09304E-05,1.21094E-03
1.09304E-05,1.09766E-02
1.09312E-05,1.21094E-03
1.09312E-05,1.09766E-02
1.09320E-05,1.21094E-03
1.09320E-05,1.09766E-02
1.09328E-05,1.21094E-03
1.09328E-05,2.07422E-02
1.09336E-05,1.21094E-03
1.09336E-05,2.07422E-02
1.09344E-05,-3.78516E-02
1.09344E-05,1.21094E-03
1.09352E-05,-3.78516E-02
1.09352E-05,2.07422E-02
1.09360E-05,-8.55469E-03
1.09360E-05,2.07422E-02
1.09368E-05,-8.55469E-03
1.09368E-05,2.07422E-02
1.09376E-05,1.21094E-03
1.09376E-05,2.07422E-02
1.09384E-05,-8.55469E-03
1.09384E-05,2.07422E-02
1.09392E-05,-8.55469E-03
1.09392E-05,2.07422E-02
1.09400E-05,-2.80859E-02
1.09400E-05,3.05078E-02
1.09408E-05,-2.80859E-02
1.09408E-05,3.05078E-02
1.09416E-05,1.21094E-03
1.09416E-05,2.07422E-02
1.09424E-05,1.21094E-03
1.09424E-05,1.21094E-03
1.09432E-05,-2.80859E-02
1.09432E-05,1.21094E-03
1.09440E-05,-3.78516E-02
1.09440E-05,-8.55469E-03
1.09448E-05,-3.78516E-02
1.09448E-05,-8.55469E-03
1.09456E-05,-2.80859E-02
1.09456E-05,-8.55469E-03
1.09464E-05,-1.83203E-02
1.09464E-05,1.21094E-03
1.09472E-05,-1.83203E-02
1.09472E-05,2.07422E-02
1.09480E-05,-2.80859E-02
1.09480E-05,2.07422E-02
1.09488E-05,-2.80859E-02
1.09488E-05,1.09766E-02
1.09496E-05,-1.83203E-02
1.09496E-05,1.09766E-02
1.09504E-05,-1.83203E-02
1.09504E-05,1.09766E-02
1.09512E-05,-2.80859E-02
1.09512E-05,1.21094E-03
1.09520E-05,-2.80859E-02
1.09520E-05,1.21094E-03
1.09528E-05,-8.55469E-03
1.09528E-05,2.07422E-02
1.09536E-05,-3.78516E-02
1.09536E-05,2.07422E-02
1.09544E-05,-3.78516E-02
1.09544E-05,1.21094E-03
1.09552E-05,-8.55469E-03
1.09552E-05,2.07422E-02
1.09560E-05,-3.78516E-02
1.09560E-05,2.07422E-02
1.09568E-05,-3.78516E-02
1.09568E-05,1.21094E-03
1.09576E-05,-2.80859E-02
1.09576E-05,1.21094E-03
1.09584E-05,-2.80859E-02
1.09584E-05,1.21094E-03
1.09592E-05,-8.55469E-03
1.09592E-05,1.09766E-02
1.09600E-05,1.21094E-03
1.09600E-05,3.05078E-02
1.09608E-05,1.21094E-03
1.09608E-05,3.05078E-02
1.09616E-05,1.21094E-03
1.09616E-05,1.09766E-02
1.09624E-05,1.21094E-03
1.09624E-05,1.21094E-03
1.09632E-05,-1.83203E-02
1.09632E-05,1.21094E-03
1.09640E-05,-1.83203E-02
1.09640E-05,1.21094E-03
1.09648E-05,-2.80859E-02
1.09648E-05,-8.55469E-03
1.09656E-05,-2.80859E-02
1.09656E-05,1.09766E-02
1.09664E-05,-8.55469E-03
1.09664E-05,1.09766E-02
1.09672E-05,-1.83203E-02
1.09672E-05,-8.55469E-03
1.09680E-05,-1.83203E-02
1.09680E-05,1.09766E-02
1.09688E-05,-1.83203E-02
1.09688E-05,1.09766E-02
1.09696E-05,-1.83203E-02
1.09696E-05,1.09766E-02
1.09704E-05,-3.78516E-02
1.09704E-05,1.21094E-03
1.09712E-05,-3.78516E-02
1.09712E-05,1.21094E-03
1.09720E-05,-1.83203E-02
1.09720E-05,1.09766E-02
1.09728E-05,-1.83203E-02
1.09728E-05,1.09766E-02
1.09736E-05,-2.80859E-02
1.09736E-05,-8.55469E-03
1.09744E-05,-2.80859E-02
1.09744E-05,1.21094E-03
1.09752E-05,-8.55469E-03
1.09752E-05,2.07422E-02
1.09760E-05,1.21094E-03
1.09760E-05,2.07422E-02
1.09768E-05,-8.55469E-03
1.09768E-05,1.09766E-02
1.09776E-05,-8.55469E-03
1.09776E-05,1.21094E-03
1.09784E-05,-1.83203E-02
1.09784E-05,1.21094E-03
1.09792E-05,-1.83203E-02
1.09792E-05,2.07422E-02
1.09800E-05,1.21094E-03
1.09800E-05,2.07422E-02
1.09808E-05,-8.55469E-03
1.09808E-05,1.09766E-02
1.09816E-05,-1.83203E-02
1.09816E-05,1.21094E-03
1.09824E-05,-1.83203E-02
1.09824E-05,1.21094E-03
