time (s),C1 (V)
8.9600E-07,2.16016E-02
8.9640E-07,-7.70E-03
8.9680E-07,2.07031E-03
8.9720E-07,2.07031E-03
8.9760E-07,2.16016E-02
8.9800E-07,2.07031E-03
8.9840E-07,-1.75E-02
8.9880E-07,2.07031E-03
8.9920E-07,2.16016E-02
8.9960E-07,-7.70E-03
9.0000E-07,-3.70E-02
9.0040E-07,2.16016E-02
9.0080E-07,2.07031E-03
9.0120E-07,1.18359E-02
9.0160E-07,-1.75E-02
9.0200E-07,1.18359E-02
9.0240E-07,4.11328E-02
9.0280E-07,1.18359E-02
9.0320E-07,2.07031E-03
9.0360E-07,1.18359E-02
9.0400E-07,2.16016E-02
9.0440E-07,2.07031E-03
9.0480E-07,-7.70E-03
9.0520E-07,1.18359E-02
9.0560E-07,1.18359E-02
9.0600E-07,3.13672E-02
9.0640E-07,-7.70E-03
9.0680E-07,2.07031E-03
9.0720E-07,-1.75E-02
9.0760E-07,1.18359E-02
9.0800E-07,1.18359E-02
9.0840E-07,-7.70E-03
9.0880E-07,2.07031E-03
9.0920E-07,1.18359E-02
9.0960E-07,3.13672E-02
9.1000E-07,1.18359E-02
9.1040E-07,3.13672E-02
9.1080E-07,1.18359E-02
9.1120E-07,2.07031E-03
9.1160E-07,-3.70E-02
9.1200E-07,-7.70E-03
9.1240E-07,1.18359E-02
9.1280E-07,-7.70E-03
9.1320E-07,-7.70E-03
9.1360E-07,-1.75E-02
9.1400E-07,-1.75E-02
9.1440E-07,2.16016E-02
9.1480E-07,2.16016E-02
9.1520E-07,1.18359E-02
9.1560E-07,-7.70E-03
9.1600E-07,2.16016E-02
9.1640E-07,-7.70E-03
9.1680E-07,2.16016E-02
9.1720E-07,1.18359E-02
9.1760E-07,-1.75E-02
9.1800E-07,4.11328E-02
9.1840E-07,4.11328E-02
9.1880E-07,-2.72E-02
9.1920E-07,1.18359E-02
9.1960E-07,1.18359E-02
9.2000E-07,2.16016E-02
9.2040E-07,3.13672E-02
9.2080E-07,-1.75E-02
9.2120E-07,5.08984E-02
9.2160E-07,2.07031E-03
9.2200E-07,2.16016E-02
9.2240E-07,2.16016E-02
9.2280E-07,-3.70E-02
9.2320E-07,2.07031E-03
9.2360E-07,4.11328E-02
9.2400E-07,2.16016E-02
9.2440E-07,-7.70E-03
9.2480E-07,2.07031E-03
9.2520E-07,-7.70E-03
9.2560E-07,-7.70E-03
9.2600E-07,-7.70E-03
9.2640E-07,-2.72E-02
9.2680E-07,2.07031E-03
9.2720E-07,2.16016E-02
9.2760E-07,2.07031E-03
9.2800E-07,-1.75E-02
9.2840E-07,1.18359E-02
9.2880E-07,1.18359E-02
9.2920E-07,1.18359E-02
9.2960E-07,4.11328E-02
9.3000E-07,1.18359E-02
9.3040E-07,1.18359E-02
9.3080E-07,2.16016E-02
9.3120E-07,1.18359E-02
9.3160E-07,-7.70E-03
9.3200E-07,-7.70E-03
9.3240E-07,2.07031E-03
9.3280E-07,1.18359E-02
9.3320E-07,-1.75E-02
9.3360E-07,-7.70E-03
9.3400E-07,-7.70E-03
9.3440E-07,1.18359E-02
9.3480E-07,1.18359E-02
9.3520E-07,2.07031E-03
9.3560E-07,-1.75E-02
9.3600E-07,4.11328E-02
9.3640E-07,-7.70E-03
9.3680E-07,2.07031E-03
9.3720E-07,-7.70E-03
9.3760E-07,2.16016E-02
9.3800E-07,-1.75E-02
9.3840E-07,2.07031E-03
9.3880E-07,-1.75E-02
9.3920E-07,2.16016E-02
9.3960E-07,2.07031E-03
9.4000E-07,-1.75E-02
9.4040E-07,-7.70E-03
9.4080E-07,1.18359E-02
9.4120E-07,1.18359E-02
9.4160E-07,-7.70E-03
9.4200E-07,-7.70E-03
9.4240E-07,-1.75E-02
9.4280E-07,2.07031E-03
9.4320E-07,2.16016E-02
9.4360E-07,1.18359E-02
9.4400E-07,2.07031E-03
9.4440E-07,2.07031E-03
9.4480E-07,-1.75E-02
9.4520E-07,2.16016E-02
9.4560E-07,-7.70E-03
9.4600E-07,3.13672E-02
9.4640E-07,-1.75E-02
9.4680E-07,2.16016E-02
9.4720E-07,-7.70E-03
9.4760E-07,-7.70E-03
9.4800E-07,-7.70E-03
9.4840E-07,-3.70E-02
9.4880E-07,-1.75E-02
9.4920E-07,-1.75E-02
9.4960E-07,-1.75E-02
9.5000E-07,3.13672E-02
9.5040E-07,2.16016E-02
9.5080E-07,1.18359E-02
9.5120E-07,-1.75E-02
9.5160E-07,2.16016E-02
9.5200E-07,-1.75E-02
9.5240E-07,-7.70E-03
9.5280E-07,-1.75E-02
9.5320E-07,-7.70E-03
9.5360E-07,1.18359E-02
9.5400E-07,2.16016E-02
9.5440E-07,1.18359E-02
9.5480E-07,3.13672E-02
9.5520E-07,-1.75E-02
9.5560E-07,2.16016E-02
9.5600E-07,4.11328E-02
9.5640E-07,-7.70E-03
9.5680E-07,2.16016E-02
9.5720E-07,2.07031E-03
9.5760E-07,2.16016E-02
9.5800E-07,3.13672E-02
9.5840E-07,-1.75E-02
9.5880E-07,2.07031E-03
9.5920E-07,1.18359E-02
9.5960E-07,-1.75E-02
9.6000E-07,2.16016E-02
9.6040E-07,-7.70E-03
9.6080E-07,1.18359E-02
9.6120E-07,-1.75E-02
9.6160E-07,2.07031E-03
9.6200E-07,1.18359E-02
9.6240E-07,-2.72E-02
9.6280E-07,1.18359E-02
9.6320E-07,-1.75E-02
9.6360E-07,-1.75E-02
9.6400E-07,2.07031E-03
9.6440E-07,-1.75E-02
9.6480E-07,3.13672E-02
9.6520E-07,-7.70E-03
9.6560E-07,2.07031E-03
9.6600E-07,-1.75E-02
9.6640E-07,2.07031E-03
9.6680E-07,-7.70E-03
9.6720E-07,-7.70E-03
9.6760E-07,-1.75E-02
9.6800E-07,2.16016E-02
9.6840E-07,1.18359E-02
9.6880E-07,2.07031E-03
9.6920E-07,-7.70E-03
9.6960E-07,1.18359E-02
9.7000E-07,2.16016E-02
9.7040E-07,2.07031E-03
9.7080E-07,-7.70E-03
9.7120E-07,2.16016E-02
9.7160E-07,-1.75E-02
9.7200E-07,1.18359E-02
9.7240E-07,3.13672E-02
9.7280E-07,4.11328E-02
9.7320E-07,3.13672E-02
9.7360E-07,2.07031E-03
9.7400E-07,2.07031E-03
9.7440E-07,3.13672E-02
9.7480E-07,1.18359E-02
9.7520E-07,-4.68E-02
9.7560E-07,1.18359E-02
9.7600E-07,-7.70E-03
9.7640E-07,2.07031E-03
9.7680E-07,2.07031E-03
9.7720E-07,2.07031E-03
9.7760E-07,1.18359E-02
9.7800E-07,2.16016E-02
9.7840E-07,1.18359E-02
9.7880E-07,3.13672E-02
9.7920E-07,1.18359E-02
9.7960E-07,2.07031E-03
9.8000E-07,2.16016E-02
9.8040E-07,2.07031E-03
9.8080E-07,2.16016E-02
9.8120E-07,2.07031E-03
9.8160E-07,1.18359E-02
9.8200E-07,3.13672E-02
9.8240E-07,2.07031E-03
9.8280E-07,-7.70E-03
9.8320E-07,1.18359E-02
9.8360E-07,1.18359E-02
9.8400E-07,-1.75E-02
9.8440E-07,2.07031E-03
9.8480E-07,-1.75E-02
9.8520E-07,-1.75E-02
9.8560E-07,1.18359E-02
9.8600E-07,1.18359E-02
9.8640E-07,1.18359E-02
9.8680E-07,-7.70E-03
9.8720E-07,-7.70E-03
9.8760E-07,-7.70E-03
9.8800E-07,2.07031E-03
9.8840E-07,1.18359E-02
9.8880E-07,2.16016E-02
9.8920E-07,2.07031E-03
9.8960E-07,1.18359E-02
9.9000E-07,-7.70E-03
9.9040E-07,4.11328E-02
9.9080E-07,2.07031E-03
9.9120E-07,-7.70E-03
9.9160E-07,3.13672E-02
9.9200E-07,2.07031E-03
9.9240E-07,2.16016E-02
9.9280E-07,3.13672E-02
9.9320E-07,2.07031E-03
9.9360E-07,1.18359E-02
9.9400E-07,1.18359E-02
9.9440E-07,2.16016E-02
9.9480E-07,1.18359E-02
9.9520E-07,1.18359E-02
9.9560E-07,3.13672E-02
9.9600E-07,-7.70E-03
9.9640E-07,2.16016E-02
9.9680E-07,2.16016E-02
9.9720E-07,-7.70E-03
9.9760E-07,2.16016E-02
9.9800E-07,1.18359E-02
9.9840E-07,1.18359E-02
9.9880E-07,2.16016E-02
9.9920E-07,2.07031E-03
9.9960E-07,-7.70E-03
1.0000E-06,4.11328E-02
1.0004E-06,7.04297E-02
1.0008E-06,-7.70E-03
1.0012E-06,3.13672E-02
1.0016E-06,4.11328E-02
1.0020E-06,1.18359E-02
1.0024E-06,1.18359E-02
1.0028E-06,2.07031E-03
1.0032E-06,1.18359E-02
1.0036E-06,2.16016E-02
1.0040E-06,2.07031E-03
1.0044E-06,2.07031E-03
1.0048E-06,1.18359E-02
1.0052E-06,-7.70E-03
1.0056E-06,4.11328E-02
1.0060E-06,3.13672E-02
1.0064E-06,1.18359E-02
1.0068E-06,-7.70E-03
1.0072E-06,2.07031E-03
1.0076E-06,1.18359E-02
1.0080E-06,1.18359E-02
1.0084E-06,3.13672E-02
1.0088E-06,4.11328E-02
1.0092E-06,-1.75E-02
1.0096E-06,3.13672E-02
1.0100E-06,2.16016E-02
1.0104E-06,1.18359E-02
1.0108E-06,2.07031E-03
1.0112E-06,1.18359E-02
1.0116E-06,1.18359E-02
1.0120E-06,1.18359E-02
1.0124E-06,2.16016E-02
1.0128E-06,-7.70E-03
1.0132E-06,-7.70E-03
1.0136E-06,1.18359E-02
1.0140E-06,2.16016E-02
1.0144E-06,3.13672E-02
1.0148E-06,2.07031E-03
1.0152E-06,2.16016E-02
1.0156E-06,3.13672E-02
1.0160E-06,3.13672E-02
1.0164E-06,1.18359E-02
1.0168E-06,4.11328E-02
1.0172E-06,-7.70E-03
1.0176E-06,1.18359E-02
1.0180E-06,2.07031E-03
1.0184E-06,1.18359E-02
1.0188E-06,3.13672E-02
1.0192E-06,1.18359E-02
1.0196E-06,2.16016E-02
1.0200E-06,2.16016E-02
1.0204E-06,-2.72E-02
1.0208E-06,2.07031E-03
1.0212E-06,-7.70E-03
1.0216E-06,1.18359E-02
1.0220E-06,2.07031E-03
1.0224E-06,4.11328E-02
1.0228E-06,-7.70E-03
1.0232E-06,1.18359E-02
1.0236E-06,-1.75E-02
1.0240E-06,2.16016E-02
1.0244E-06,-7.70E-03
1.0248E-06,-1.75E-02
1.0252E-06,-1.75E-02
1.0256E-06,-7.70E-03
1.0260E-06,-7.70E-03
1.0264E-06,1.18359E-02
1.0268E-06,-1.75E-02
1.0272E-06,-7.70E-03
1.0276E-06,-1.75E-02
1.0280E-06,-7.70E-03
1.0284E-06,2.07031E-03
1.0288E-06,2.07031E-03
1.0292E-06,1.18359E-02
1.0296E-06,-2.72E-02
1.0300E-06,2.16016E-02
1.0304E-06,2.16016E-02
1.0308E-06,-7.70E-03
1.0312E-06,1.18359E-02
1.0316E-06,2.07031E-03
1.0320E-06,-1.75E-02
1.0324E-06,-7.70E-03
1.0328E-06,2.16016E-02
1.0332E-06,2.16016E-02
1.0336E-06,1.18359E-02
1.0340E-06,-7.70E-03
1.0344E-06,2.07031E-03
1.0348E-06,-7.70E-03
1.0352E-06,1.18359E-02
1.0356E-06,-1.75E-02
1.0360E-06,1.18359E-02
1.0364E-06,3.13672E-02
1.0368E-06,1.18359E-02
1.0372E-06,2.16016E-02
1.0376E-06,2.16016E-02
1.0380E-06,1.18359E-02
1.0384E-06,1.18359E-02
1.0388E-06,3.13672E-02
1.0392E-06,1.18359E-02
1.0396E-06,2.07031E-03
1.0400E-06,1.18359E-02
1.0404E-06,1.18359E-02
1.0408E-06,2.07031E-03
1.0412E-06,-1.75E-02
1.0416E-06,3.13672E-02
1.0420E-06,4.11328E-02
1.0424E-06,2.16016E-02
1.0428E-06,2.16016E-02
1.0432E-06,4.11328E-02
1.0436E-06,-1.75E-02
1.0440E-06,2.07031E-03
1.0444E-06,2.16016E-02
1.0448E-06,2.16016E-02
1.0452E-06,1.18359E-02
1.0456E-06,1.18359E-02
1.0460E-06,2.07031E-03
1.0464E-06,1.18359E-02
1.0468E-06,2.16016E-02
1.0472E-06,2.16016E-02
1.0476E-06,-7.70E-03
1.0480E-06,-7.70E-03
1.0484E-06,2.07031E-03
1.0488E-06,-1.75E-02
1.0492E-06,-1.75E-02
1.0496E-06,-7.70E-03
1.0500E-06,-1.75E-02
1.0504E-06,1.18359E-02
1.0508E-06,-1.75E-02
1.0512E-06,2.07031E-03
1.0516E-06,4.11328E-02
1.0520E-06,2.07031E-03
1.0524E-06,-7.70E-03
1.0528E-06,2.16016E-02
1.0532E-06,1.18359E-02
1.0536E-06,2.07031E-03
1.0540E-06,2.16016E-02
1.0544E-06,-3.70E-02
1.0548E-06,2.16016E-02
1.0552E-06,-1.75E-02
1.0556E-06,2.16016E-02
1.0560E-06,-1.75E-02
1.0564E-06,3.13672E-02
1.0568E-06,-7.70E-03
1.0572E-06,2.16016E-02
1.0576E-06,2.16016E-02
1.0580E-06,1.18359E-02
1.0584E-06,2.07031E-03
1.0588E-06,2.07031E-03
1.0592E-06,-7.70E-03
1.0596E-06,-7.70E-03
1.0600E-06,3.13672E-02
1.0604E-06,4.11328E-02
1.0608E-06,2.16016E-02
1.0612E-06,1.18359E-02
1.0616E-06,1.18359E-02
1.0620E-06,2.16016E-02
1.0624E-06,1.18359E-02
1.0628E-06,1.18359E-02
1.0632E-06,1.18359E-02
1.0636E-06,-1.75E-02
1.0640E-06,3.13672E-02
1.0644E-06,-7.70E-03
1.0648E-06,2.16016E-02
1.0652E-06,-1.75E-02
1.0656E-06,1.18359E-02
1.0660E-06,-1.75E-02
1.0664E-06,-7.70E-03
1.0668E-06,-1.75E-02
1.0672E-06,-7.70E-03
1.0676E-06,-7.70E-03
1.0680E-06,-7.70E-03
1.0684E-06,2.16016E-02
1.0688E-06,-7.70E-03
1.0692E-06,1.18359E-02
1.0696E-06,1.18359E-02
1.0700E-06,1.18359E-02
1.0704E-06,2.16016E-02
1.0708E-06,-7.70E-03
1.0712E-06,-1.75E-02
1.0716E-06,2.07031E-03
1.0720E-06,-1.75E-02
1.0724E-06,-1.75E-02
1.0728E-06,1.18359E-02
1.0732E-06,2.07031E-03
1.0736E-06,-7.70E-03
1.0740E-06,-3.70E-02
1.0744E-06,2.16016E-02
1.0748E-06,-1.75E-02
1.0752E-06,2.07031E-03
1.0756E-06,1.18359E-02
1.0760E-06,2.07031E-03
1.0764E-06,2.07031E-03
1.0768E-06,-7.70E-03
1.0772E-06,-7.70E-03
1.0776E-06,-1.75E-02
1.0780E-06,1.18359E-02
1.0784E-06,2.16016E-02
1.0788E-06,-7.70E-03
1.0792E-06,1.18359E-02
1.0796E-06,-3.70E-02
1.0800E-06,3.13672E-02
1.0804E-06,-1.75E-02
1.0808E-06,-2.72E-02
1.0812E-06,2.16016E-02
1.0816E-06,1.18359E-02
1.0820E-06,1.18359E-02
1.0824E-06,-7.70E-03
1.0828E-06,4.11328E-02
1.0832E-06,2.16016E-02
1.0836E-06,2.16016E-02
1.0840E-06,2.16016E-02
1.0844E-06,2.07031E-03
1.0848E-06,-1.75E-02
1.0852E-06,3.13672E-02
1.0856E-06,-7.70E-03
1.0860E-06,1.18359E-02
1.0864E-06,2.16016E-02
1.0868E-06,-7.70E-03
1.0872E-06,4.11328E-02
1.0876E-06,2.07031E-03
1.0880E-06,5.08984E-02
1.0884E-06,1.18359E-02
1.0888E-06,1.18359E-02
1.0892E-06,4.11328E-02
1.0896E-06,2.16016E-02
1.0900E-06,3.13672E-02
1.0904E-06,2.16016E-02
1.0908E-06,2.16016E-02
1.0912E-06,-1.75E-02
1.0916E-06,1.18359E-02
1.0920E-06,1.18359E-02
1.0924E-06,3.13672E-02
1.0928E-06,1.18359E-02
1.0932E-06,1.18359E-02
1.0936E-06,2.16016E-02
1.0940E-06,-7.70E-03
1.0944E-06,3.13672E-02
1.0948E-06,2.07031E-03
1.0952E-06,1.18359E-02
1.0956E-06,1.18359E-02
1.0960E-06,2.16016E-02
1.0964E-06,1.18359E-02
1.0968E-06,1.18359E-02
1.0972E-06,2.16016E-02
1.0976E-06,4.11328E-02
1.0980E-06,-7.70E-03
1.0984E-06,-7.70E-03
1.0988E-06,-7.70E-03
1.0992E-06,1.18359E-02
1.0996E-06,2.16016E-02
1.1000E-06,-1.75E-02
1.1004E-06,2.16016E-02
1.1008E-06,-1.75E-02
1.1012E-06,1.18359E-02
1.1016E-06,2.16016E-02
1.1020E-06,-1.75E-02
1.1024E-06,1.18359E-02
1.1028E-06,2.16016E-02
1.1032E-06,-4.68E-02
1.1036E-06,-7.70E-03
1.1040E-06,1.18359E-02
1.1044E-06,1.18359E-02
1.1048E-06,1.18359E-02
1.1052E-06,2.07031E-03
1.1056E-06,-2.72E-02
1.1060E-06,2.07031E-03
1.1064E-06,2.07031E-03
1.1068E-06,-2.72E-02
1.1072E-06,1.18359E-02
1.1076E-06,2.07031E-03
1.1080E-06,2.07031E-03
1.1084E-06,-1.75E-02
1.1088E-06,-7.70E-03
1.1092E-06,2.16016E-02
1.1096E-06,-7.70E-03
1.1100E-06,2.16016E-02
1.1104E-06,2.16016E-02
1.1108E-06,2.07031E-03
1.1112E-06,2.07031E-03
1.1116E-06,1.18359E-02
1.1120E-06,2.07031E-03
1.1124E-06,-7.70E-03
1.1128E-06,1.18359E-02
1.1132E-06,-1.75E-02
1.1136E-06,3.13672E-02
1.1140E-06,1.18359E-02
1.1144E-06,2.07031E-03
1.1148E-06,2.07031E-03
1.1152E-06,-7.70E-03
1.1156E-06,-1.75E-02
1.1160E-06,1.18359E-02
1.1164E-06,2.16016E-02
1.1168E-06,2.16016E-02
1.1172E-06,-7.70E-03
1.1176E-06,-7.70E-03
1.1180E-06,2.16016E-02
1.1184E-06,3.13672E-02
1.1188E-06,2.07031E-03
1.1192E-06,-7.70E-03
1.1196E-06,2.07031E-03
1.1200E-06,2.16016E-02
1.1204E-06,3.13672E-02
1.1208E-06,2.16016E-02
1.1212E-06,1.18359E-02
1.1216E-06,2.16016E-02
1.1220E-06,-7.70E-03
1.1224E-06,2.07031E-03
1.1228E-06,1.18359E-02
1.1232E-06,1.18359E-02
1.1236E-06,-1.75E-02
1.1240E-06,-7.70E-03
1.1244E-06,2.16016E-02
1.1248E-06,1.18359E-02
1.1252E-06,-1.75E-02
1.1256E-06,3.13672E-02
1.1260E-06,-7.70E-03
1.1264E-06,2.16016E-02
1.1268E-06,-7.70E-03
1.1272E-06,2.16016E-02
1.1276E-06,4.11328E-02
1.1280E-06,2.16016E-02
1.1284E-06,2.16016E-02
1.1288E-06,2.16016E-02
1.1292E-06,5.08984E-02
1.1296E-06,2.16016E-02
1.1300E-06,1.18359E-02
1.1304E-06,1.18359E-02
1.1308E-06,2.16016E-02
1.1312E-06,2.16016E-02
1.1316E-06,2.07031E-03
1.1320E-06,1.18359E-02
1.1324E-06,2.16016E-02
1.1328E-06,1.18359E-02
1.1332E-06,1.18359E-02
1.1336E-06,4.11328E-02
1.1340E-06,-1.75E-02
1.1344E-06,-7.70E-03
1.1348E-06,4.11328E-02
1.1352E-06,4.11328E-02
1.1356E-06,1.18359E-02
1.1360E-06,-7.70E-03
1.1364E-06,-7.70E-03
1.1368E-06,3.13672E-02
1.1372E-06,-7.70E-03
1.1376E-06,-7.70E-03
1.1380E-06,2.07031E-03
1.1384E-06,2.16016E-02
1.1388E-06,2.07031E-03
1.1392E-06,3.13672E-02
1.1396E-06,2.07031E-03
1.1400E-06,1.18359E-02
1.1404E-06,1.18359E-02
1.1408E-06,1.18359E-02
1.1412E-06,1.18359E-02
1.1416E-06,1.18359E-02
1.1420E-06,2.07031E-03
1.1424E-06,1.18359E-02
1.1428E-06,1.18359E-02
1.1432E-06,2.16016E-02
1.1436E-06,1.18359E-02
1.1440E-06,-1.75E-02
1.1444E-06,-1.75E-02
1.1448E-06,1.18359E-02
1.1452E-06,1.18359E-02
1.1456E-06,1.18359E-02
1.1460E-06,-7.70E-03
1.1464E-06,1.18359E-02
1.1468E-06,-7.70E-03
1.1472E-06,3.13672E-02
1.1476E-06,3.13672E-02
1.1480E-06,2.16016E-02
1.1484E-06,1.18359E-02
1.1488E-06,2.07031E-03
1.1492E-06,2.07031E-03
1.1496E-06,3.13672E-02
1.1500E-06,6.06641E-02
1.1504E-06,3.13672E-02
1.1508E-06,2.07031E-03
1.1512E-06,1.18359E-02
1.1516E-06,2.07031E-03
1.1520E-06,1.18359E-02
1.1524E-06,2.07031E-03
1.1528E-06,-7.70E-03
1.1532E-06,3.13672E-02
1.1536E-06,2.16016E-02
1.1540E-06,-7.70E-03
1.1544E-06,1.18359E-02
1.1548E-06,4.11328E-02
1.1552E-06,-1.75E-02
1.1556E-06,1.18359E-02
1.1560E-06,3.13672E-02
1.1564E-06,2.16016E-02
1.1568E-06,2.16016E-02
1.1572E-06,-7.70E-03
1.1576E-06,2.16016E-02
1.1580E-06,2.07031E-03
1.1584E-06,2.16016E-02
1.1588E-06,2.07031E-03
1.1592E-06,2.07031E-03
1.1596E-06,1.18359E-02
1.1600E-06,2.07031E-03
1.1604E-06,2.07031E-03
1.1608E-06,2.07031E-03
1.1612E-06,2.16016E-02
1.1616E-06,-1.75E-02
1.1620E-06,-1.75E-02
1.1624E-06,-7.70E-03
1.1628E-06,2.07031E-03
1.1632E-06,-1.75E-02
1.1636E-06,1.18359E-02
1.1640E-06,2.07031E-03
1.1644E-06,2.07031E-03
1.1648E-06,2.16016E-02
1.1652E-06,-1.75E-02
1.1656E-06,-7.70E-03
1.1660E-06,1.18359E-02
1.1664E-06,2.07031E-03
1.1668E-06,2.16016E-02
1.1672E-06,2.07031E-03
1.1676E-06,-7.70E-03
1.1680E-06,-1.75E-02
1.1684E-06,-7.70E-03
1.1688E-06,2.16016E-02
1.1692E-06,2.16016E-02
1.1696E-06,1.18359E-02
1.1700E-06,-7.70E-03
1.1704E-06,-2.72E-02
1.1708E-06,-7.70E-03
1.1712E-06,1.18359E-02
1.1716E-06,-1.75E-02
1.1720E-06,2.07031E-03
1.1724E-06,-2.72E-02
1.1728E-06,2.16016E-02
1.1732E-06,4.11328E-02
1.1736E-06,1.18359E-02
1.1740E-06,1.18359E-02
1.1744E-06,2.16016E-02
1.1748E-06,2.07031E-03
1.1752E-06,1.18359E-02
1.1756E-06,3.13672E-02
1.1760E-06,3.13672E-02
1.1764E-06,2.16016E-02
1.1768E-06,1.18359E-02
1.1772E-06,1.18359E-02
1.1776E-06,2.16016E-02
1.1780E-06,2.07031E-03
1.1784E-06,-7.70E-03
1.1788E-06,2.16016E-02
1.1792E-06,2.16016E-02
1.1796E-06,2.07031E-03
1.1800E-06,2.07031E-03
1.1804E-06,-7.70E-03
1.1808E-06,2.16016E-02
1.1812E-06,2.16016E-02
1.1816E-06,2.07031E-03
1.1820E-06,2.07031E-03
1.1824E-06,2.07031E-03
1.1828E-06,-7.70E-03
1.1832E-06,2.07031E-03
1.1836E-06,3.13672E-02
1.1840E-06,-7.70E-03
1.1844E-06,5.08984E-02
1.1848E-06,2.16016E-02
1.1852E-06,5.08984E-02
1.1856E-06,-7.70E-03
1.1860E-06,1.18359E-02
1.1864E-06,-7.70E-03
1.1868E-06,1.18359E-02
1.1872E-06,2.07031E-03
1.1876E-06,1.18359E-02
1.1880E-06,4.11328E-02
1.1884E-06,1.18359E-02
1.1888E-06,1.18359E-02
1.1892E-06,2.07031E-03
1.1896E-06,1.18359E-02
1.1900E-06,1.18359E-02
1.1904E-06,1.18359E-02
1.1908E-06,2.16016E-02
1.1912E-06,1.18359E-02
1.1916E-06,3.13672E-02
1.1920E-06,1.18359E-02
1.1924E-06,1.18359E-02
1.1928E-06,2.07031E-03
1.1932E-06,2.16016E-02
1.1936E-06,2.16016E-02
1.1940E-06,2.07031E-03
1.1944E-06,1.18359E-02
1.1948E-06,1.18359E-02
1.1952E-06,1.18359E-02
1.1956E-06,1.18359E-02
1.1960E-06,1.18359E-02
1.1964E-06,4.11328E-02
1.1968E-06,3.13672E-02
1.1972E-06,1.18359E-02
1.1976E-06,-7.70E-03
1.1980E-06,1.18359E-02
1.1984E-06,2.16016E-02
1.1988E-06,1.18359E-02
1.1992E-06,1.18359E-02
1.1996E-06,2.07031E-03
