in s,C1 in V
7.9726280E-03,-1.383972E-02
7.9728120E-03,-1.460266E-02
7.9729960E-03,-1.582336E-02
7.9731800E-03,-1.368713E-02
7.9733640E-03,-1.094055E-02
7.9735480E-03,-1.368713E-02
7.9737320E-03,-1.567078E-02
7.9739160E-03,-1.414490E-02
7.9741000E-03,-1.185608E-02
7.9742840E-03,-1.673889E-02
7.9744680E-03,-1.368713E-02
7.9746520E-03,-1.414490E-02
7.9748360E-03,-1.551819E-02
7.9750200E-03,-1.429749E-02
7.9752040E-03,-1.567078E-02
7.9753880E-03,-1.368713E-02
7.9755720E-03,-1.460266E-02
7.9757560E-03,-1.551819E-02
7.9759400E-03,-1.429749E-02
7.9761240E-03,-1.353455E-02
7.9763080E-03,-1.445007E-02
7.9764920E-03,-1.399231E-02
7.9766760E-03,-1.460266E-02
7.9768600E-03,-1.383972E-02
7.9770440E-03,-1.368713E-02
7.9772280E-03,-1.368713E-02
7.9774120E-03,-1.567078E-02
7.9775960E-03,-1.261902E-02
7.9777800E-03,-1.490784E-02
7.9779640E-03,-1.689148E-02
7.9781480E-03,-1.307678E-02
7.9783320E-03,-1.445007E-02
7.9785160E-03,-1.567078E-02
7.9787000E-03,-1.643372E-02
7.9788840E-03,-1.383972E-02
7.9790680E-03,-1.567078E-02
7.9792520E-03,-1.597595E-02
7.9794360E-03,-1.460266E-02
7.9796200E-03,-1.383972E-02
7.9798040E-03,-1.475525E-02
7.9799880E-03,-1.536560E-02
7.9801720E-03,-1.658630E-02
7.9803560E-03,-1.460266E-02
7.9805400E-03,-1.734924E-02
7.9807240E-03,-1.475525E-02
7.9809080E-03,-1.429749E-02
7.9810920E-03,-1.445007E-02
7.9812760E-03,-1.536560E-02
7.9814600E-03,-1.475525E-02
7.9816440E-03,-1.414490E-02
7.9818280E-03,-1.521301E-02
7.9820120E-03,-1.475525E-02
7.9821960E-03,-1.246643E-02
7.9823800E-03,-1.429749E-02
7.9825640E-03,-1.414490E-02
7.9827480E-03,-1.521301E-02
7.9829320E-03,-1.292419E-02
7.9831160E-03,-1.246643E-02
7.9833000E-03,-1.368713E-02
7.9834840E-03,-1.277161E-02
7.9836680E-03,-1.475525E-02
7.9838520E-03,-1.475525E-02
7.9840360E-03,-1.506042E-02
7.9842200E-03,-1.338196E-02
7.9844040E-03,-1.414490E-02
7.9845880E-03,-1.460266E-02
7.9847720E-03,-1.353455E-02
7.9849560E-03,-1.582336E-02
7.9851400E-03,-1.567078E-02
7.9853240E-03,-1.551819E-02
7.9855080E-03,-1.567078E-02
7.9856920E-03,-1.689148E-02
7.9858760E-03,-1.429749E-02
7.9860600E-03,-1.780701E-02
7.9862440E-03,-1.643372E-02
7.9864280E-03,-1.490784E-02
7.9866120E-03,-1.490784E-02
7.9867960E-03,-1.689148E-02
7.9869800E-03,-1.612854E-02
7.9871640E-03,-1.521301E-02
7.9873480E-03,-1.475525E-02
7.9875320E-03,-1.521301E-02
7.9877160E-03,-1.765442E-02
7.9879000E-03,-1.597595E-02
7.9880840E-03,-1.567078E-02
7.9882680E-03,-1.460266E-02
7.9884520E-03,-1.445007E-02
7.9886360E-03,-1.506042E-02
7.9888200E-03,-1.506042E-02
7.9890040E-03,-1.567078E-02
7.9891880E-03,-1.506042E-02
7.9893720E-03,-1.765442E-02
7.9895560E-03,-1.490784E-02
7.9897400E-03,-1.628113E-02
7.9899240E-03,-1.612854E-02
7.9901080E-03,-1.673889E-02
7.9902920E-03,-1.521301E-02
7.9904760E-03,-1.643372E-02
7.9906600E-03,-1.597595E-02
7.9908440E-03,-1.429749E-02
7.9910280E-03,-1.643372E-02
7.9912120E-03,-1.872253E-02
7.9913960E-03,-1.780701E-02
7.9915800E-03,-1.475525E-02
7.9917640E-03,-1.795959E-02
7.9919480E-03,-1.719666E-02
7.9921320E-03,-1.643372E-02
7.9923160E-03,-1.399231E-02
7.9925000E-03,-1.658630E-02
7.9926840E-03,-1.338196E-02
7.9928680E-03,-1.292419E-02
7.9930520E-03,-1.292419E-02
7.9932360E-03,-1.322937E-02
7.9934200E-03,-1.597595E-02
7.9936040E-03,-1.429749E-02
7.9937880E-03,-1.399231E-02
7.9939720E-03,-1.704407E-02
7.9941560E-03,-1.506042E-02
7.9943400E-03,-1.567078E-02
7.9945240E-03,-1.475525E-02
7.9947080E-03,-1.460266E-02
7.9948920E-03,-1.383972E-02
7.9950760E-03,-1.475525E-02
7.9952600E-03,-1.521301E-02
7.9954440E-03,-1.628113E-02
7.9956280E-03,-1.567078E-02
7.9958120E-03,-1.643372E-02
7.9959960E-03,-1.490784E-02
7.9961800E-03,-1.658630E-02
7.9963640E-03,-1.628113E-02
7.9965480E-03,-1.567078E-02
7.9967320E-03,-1.383972E-02
7.9969160E-03,-1.475525E-02
7.9971000E-03,-1.445007E-02
7.9972840E-03,-1.643372E-02
7.9974680E-03,-1.490784E-02
7.9976520E-03,-1.429749E-02
7.9978360E-03,-1.109314E-02
7.9980200E-03,-1.460266E-02
7.9982040E-03,-1.383972E-02
7.9983880E-03,-1.567078E-02
7.9985720E-03,-1.582336E-02
7.9987560E-03,-1.597595E-02
7.9989400E-03,-1.643372E-02
7.9991240E-03,-1.383972E-02
7.9993080E-03,-1.597595E-02
7.9994920E-03,-1.673889E-02
7.9996760E-03,-1.658630E-02
7.9998600E-03,-1.643372E-02
8.0000440E-03,-1.521301E-02
8.0002280E-03,-1.612854E-02
8.0004120E-03,-1.399231E-02
8.0005960E-03,-1.338196E-02
8.0007800E-03,-1.261902E-02
8.0009640E-03,-1.445007E-02
8.0011480E-03,-1.536560E-02
8.0013320E-03,-1.246643E-02
8.0015160E-03,-1.628113E-02
8.0017000E-03,-1.475525E-02
8.0018840E-03,-1.353455E-02
8.0020680E-03,-1.567078E-02
8.0022520E-03,-1.689148E-02
8.0024360E-03,-1.368713E-02
8.0026200E-03,-1.597595E-02
8.0028040E-03,-1.200867E-02
8.0029880E-03,-1.277161E-02
8.0031720E-03,-1.658630E-02
8.0033560E-03,-1.658630E-02
8.0035400E-03,-1.673889E-02
8.0037240E-03,-1.612854E-02
8.0039080E-03,-1.750183E-02
8.0040920E-03,-1.460266E-02
8.0042760E-03,-1.445007E-02
8.0044600E-03,-1.643372E-02
8.0046440E-03,-1.551819E-02
8.0048280E-03,-1.414490E-02
8.0050120E-03,-1.383972E-02
8.0051960E-03,-1.445007E-02
8.0053800E-03,-1.750183E-02
8.0055640E-03,-1.551819E-02
8.0057480E-03,-1.689148E-02
8.0059320E-03,-1.551819E-02
8.0061160E-03,-1.612854E-02
8.0063000E-03,-1.490784E-02
8.0064840E-03,-1.368713E-02
8.0066680E-03,-1.551819E-02
8.0068520E-03,-1.292419E-02
8.0070360E-03,-1.582336E-02
8.0072200E-03,-1.490784E-02
8.0074040E-03,-1.521301E-02
8.0075880E-03,-1.368713E-02
8.0077720E-03,-1.506042E-02
8.0079560E-03,-1.414490E-02
8.0081400E-03,-1.567078E-02
8.0083240E-03,-1.704407E-02
8.0085080E-03,-1.643372E-02
8.0086920E-03,-1.887512E-02
8.0088760E-03,-1.414490E-02
8.0090600E-03,-1.811218E-02
8.0092440E-03,-1.872253E-02
8.0094280E-03,-1.856995E-02
8.0096120E-03,-1.658630E-02
8.0097960E-03,-1.658630E-02
8.0099800E-03,-1.826477E-02
8.0101640E-03,-1.719666E-02
8.0103480E-03,-1.475525E-02
8.0105320E-03,-1.673889E-02
8.0107160E-03,-1.719666E-02
8.0109000E-03,-1.475525E-02
8.0110840E-03,-1.399231E-02
8.0112680E-03,-1.429749E-02
8.0114520E-03,-1.338196E-02
8.0116360E-03,-1.567078E-02
8.0118200E-03,-1.536560E-02
8.0120040E-03,-1.643372E-02
8.0121880E-03,-1.612854E-02
8.0123720E-03,-1.567078E-02
8.0125560E-03,-1.383972E-02
8.0127400E-03,-1.506042E-02
8.0129240E-03,-1.521301E-02
8.0131080E-03,-1.475525E-02
8.0132920E-03,-1.612854E-02
8.0134760E-03,-1.353455E-02
8.0136600E-03,-1.567078E-02
8.0138440E-03,-1.490784E-02
8.0140280E-03,-1.658630E-02
8.0142120E-03,-1.795959E-02
8.0143960E-03,-1.643372E-02
8.0145800E-03,-1.734924E-02
8.0147640E-03,-1.719666E-02
8.0149480E-03,-1.979065E-02
8.0151320E-03,-1.734924E-02
8.0153160E-03,-1.826477E-02
8.0155000E-03,-1.658630E-02
8.0156840E-03,-1.719666E-02
8.0158680E-03,-1.445007E-02
8.0160520E-03,-1.643372E-02
8.0162360E-03,-1.292419E-02
8.0164200E-03,-1.460266E-02
8.0166040E-03,-1.277161E-02
8.0167880E-03,-1.582336E-02
8.0169720E-03,-1.643372E-02
8.0171560E-03,-1.704407E-02
8.0173400E-03,-1.582336E-02
8.0175240E-03,-1.719666E-02
8.0177080E-03,-1.734924E-02
8.0178920E-03,-1.521301E-02
8.0180760E-03,-1.399231E-02
8.0182600E-03,-1.383972E-02
8.0184440E-03,-1.460266E-02
8.0186280E-03,-1.506042E-02
8.0188120E-03,-1.292419E-02
8.0189960E-03,-1.597595E-02
8.0191800E-03,-1.399231E-02
8.0193640E-03,-1.475525E-02
8.0195480E-03,-1.597595E-02
8.0197320E-03,-1.506042E-02
8.0199160E-03,-1.643372E-02
8.0201000E-03,-1.750183E-02
8.0202840E-03,-1.490784E-02
8.0204680E-03,-1.429749E-02
8.0206520E-03,-1.567078E-02
8.0208360E-03,-1.841736E-02
8.0210200E-03,-1.673889E-02
8.0212040E-03,-1.856995E-02
8.0213880E-03,-1.536560E-02
8.0215720E-03,-1.872253E-02
8.0217560E-03,-1.887512E-02
8.0219400E-03,-1.795959E-02
8.0221240E-03,-1.475525E-02
8.0223080E-03,-1.750183E-02
8.0224920E-03,-1.460266E-02
8.0226760E-03,-1.673889E-02
8.0228600E-03,-1.368713E-02
8.0230440E-03,-1.445007E-02
8.0232280E-03,-1.582336E-02
8.0234120E-03,-1.536560E-02
8.0235960E-03,-1.368713E-02
8.0237800E-03,-1.521301E-02
8.0239640E-03,-1.765442E-02
8.0241480E-03,-1.597595E-02
8.0243320E-03,-1.536560E-02
8.0245160E-03,-1.521301E-02
8.0247000E-03,-1.597595E-02
8.0248840E-03,-1.429749E-02
8.0250680E-03,-1.658630E-02
8.0252520E-03,-1.460266E-02
8.0254360E-03,-1.475525E-02
8.0256200E-03,-1.399231E-02
8.0258040E-03,-1.353455E-02
8.0259880E-03,-1.536560E-02
8.0261720E-03,-1.612854E-02
8.0263560E-03,-1.567078E-02
8.0265400E-03,-1.490784E-02
8.0267240E-03,-1.399231E-02
8.0269080E-03,-1.414490E-02
8.0270920E-03,-1.689148E-02
8.0272760E-03,-1.811218E-02
8.0274600E-03,-1.704407E-02
8.0276440E-03,-1.445007E-02
8.0278280E-03,-1.307678E-02
8.0280120E-03,-1.292419E-02
8.0281960E-03,-1.597595E-02
8.0283800E-03,-1.429749E-02
8.0285640E-03,-1.368713E-02
8.0287480E-03,-1.292419E-02
8.0289320E-03,-1.383972E-02
8.0291160E-03,-1.429749E-02
8.0293000E-03,-1.246643E-02
8.0294840E-03,-1.383972E-02
8.0296680E-03,-1.445007E-02
8.0298520E-03,-1.551819E-02
8.0300360E-03,-1.368713E-02
8.0302200E-03,-1.750183E-02
8.0304040E-03,-1.429749E-02
8.0305880E-03,-1.689148E-02
8.0307720E-03,-1.551819E-02
8.0309560E-03,-1.780701E-02
8.0311400E-03,-1.612854E-02
8.0313240E-03,-1.628113E-02
8.0315080E-03,-1.719666E-02
8.0316920E-03,-1.643372E-02
8.0318760E-03,-1.765442E-02
8.0320600E-03,-1.673889E-02
8.0322440E-03,-1.994324E-02
8.0324280E-03,-1.704407E-02
8.0326120E-03,-1.536560E-02
8.0327960E-03,-1.795959E-02
8.0329800E-03,-1.353455E-02
8.0331640E-03,-1.536560E-02
8.0333480E-03,-1.673889E-02
8.0335320E-03,-1.841736E-02
8.0337160E-03,-1.429749E-02
8.0339000E-03,-1.292419E-02
8.0340840E-03,-1.460266E-02
8.0342680E-03,-1.582336E-02
8.0344520E-03,-1.445007E-02
8.0346360E-03,-1.582336E-02
8.0348200E-03,-1.338196E-02
8.0350040E-03,-1.628113E-02
8.0351880E-03,-1.643372E-02
8.0353720E-03,-1.521301E-02
8.0355560E-03,-1.460266E-02
8.0357400E-03,-1.658630E-02
8.0359240E-03,-1.719666E-02
8.0361080E-03,-1.673889E-02
8.0362920E-03,-1.567078E-02
8.0364760E-03,-1.734924E-02
8.0366600E-03,-1.490784E-02
8.0368440E-03,-1.536560E-02
8.0370280E-03,-1.628113E-02
8.0372120E-03,-1.506042E-02
8.0373960E-03,-1.506042E-02
8.0375800E-03,-1.704407E-02
8.0377640E-03,-1.811218E-02
8.0379480E-03,-1.536560E-02
8.0381320E-03,-1.460266E-02
8.0383160E-03,-1.521301E-02
8.0385000E-03,-1.582336E-02
8.0386840E-03,-1.795959E-02
8.0388680E-03,-1.658630E-02
8.0390520E-03,-1.658630E-02
8.0392360E-03,-1.734924E-02
8.0394200E-03,-1.750183E-02
8.0396040E-03,-1.750183E-02
8.0397880E-03,-1.536560E-02
8.0399720E-03,-1.353455E-02
8.0401560E-03,-1.460266E-02
8.0403400E-03,-1.551819E-02
8.0405240E-03,-1.292419E-02
8.0407080E-03,-1.399231E-02
8.0408920E-03,-1.399231E-02
8.0410760E-03,-1.277161E-02
8.0412600E-03,-1.445007E-02
8.0414440E-03,-1.673889E-02
8.0416280E-03,-1.689148E-02
8.0418120E-03,-1.322937E-02
8.0419960E-03,-1.704407E-02
8.0421800E-03,-1.780701E-02
8.0423640E-03,-1.567078E-02
8.0425480E-03,-1.551819E-02
8.0427320E-03,-1.567078E-02
8.0429160E-03,-1.475525E-02
8.0431000E-03,-1.597595E-02
8.0432840E-03,-1.704407E-02
8.0434680E-03,-1.658630E-02
8.0436520E-03,-1.475525E-02
8.0438360E-03,-1.811218E-02
8.0440200E-03,-1.643372E-02
8.0442040E-03,-1.582336E-02
8.0443880E-03,-1.658630E-02
8.0445720E-03,-1.338196E-02
8.0447560E-03,-1.734924E-02
8.0449400E-03,-1.399231E-02
8.0451240E-03,-1.658630E-02
8.0453080E-03,-1.582336E-02
8.0454920E-03,-1.429749E-02
8.0456760E-03,-1.643372E-02
8.0458600E-03,-1.475525E-02
8.0460440E-03,-1.795959E-02
8.0462280E-03,-1.597595E-02
8.0464120E-03,-1.399231E-02
8.0465960E-03,-1.597595E-02
8.0467800E-03,-1.506042E-02
8.0469640E-03,-1.429749E-02
8.0471480E-03,-1.673889E-02
8.0473320E-03,-1.246643E-02
8.0475160E-03,-1.414490E-02
8.0477000E-03,-1.567078E-02
8.0478840E-03,-1.490784E-02
8.0480680E-03,-1.445007E-02
8.0482520E-03,-1.460266E-02
8.0484360E-03,-1.521301E-02
8.0486200E-03,-1.551819E-02
8.0488040E-03,-1.597595E-02
8.0489880E-03,-1.551819E-02
8.0491720E-03,-1.445007E-02
8.0493560E-03,-1.322937E-02
8.0495400E-03,-1.475525E-02
8.0497240E-03,-1.551819E-02
8.0499080E-03,-1.551819E-02
8.0500920E-03,-1.490784E-02
8.0502760E-03,-1.429749E-02
8.0504600E-03,-1.612854E-02
8.0506440E-03,-1.567078E-02
8.0508280E-03,-1.399231E-02
8.0510120E-03,-1.734924E-02
8.0511960E-03,-1.567078E-02
8.0513800E-03,-1.521301E-02
8.0515640E-03,-1.643372E-02
8.0517480E-03,-1.490784E-02
8.0519320E-03,-1.689148E-02
8.0521160E-03,-1.582336E-02
8.0523000E-03,-1.704407E-02
8.0524840E-03,-1.597595E-02
8.0526680E-03,-1.536560E-02
8.0528520E-03,-1.704407E-02
8.0530360E-03,-1.734924E-02
8.0532200E-03,-1.765442E-02
8.0534040E-03,-1.795959E-02
8.0535880E-03,-1.506042E-02
8.0537720E-03,-1.780701E-02
8.0539560E-03,-1.780701E-02
8.0541400E-03,-1.841736E-02
8.0543240E-03,-1.551819E-02
8.0545080E-03,-1.750183E-02
8.0546920E-03,-1.582336E-02
8.0548760E-03,-1.536560E-02
8.0550600E-03,-1.872253E-02
8.0552440E-03,-1.734924E-02
8.0554280E-03,-1.521301E-02
8.0556120E-03,-1.475525E-02
8.0557960E-03,-1.582336E-02
8.0559800E-03,-1.628113E-02
8.0561640E-03,-1.628113E-02
8.0563480E-03,-1.719666E-02
8.0565320E-03,-1.673889E-02
8.0567160E-03,-1.673889E-02
8.0569000E-03,-1.628113E-02
8.0570840E-03,-1.460266E-02
8.0572680E-03,-1.765442E-02
8.0574520E-03,-1.521301E-02
8.0576360E-03,-1.414490E-02
8.0578200E-03,-1.429749E-02
8.0580040E-03,-1.353455E-02
8.0581880E-03,-1.597595E-02
8.0583720E-03,-1.597595E-02
8.0585560E-03,-1.582336E-02
8.0587400E-03,-1.612854E-02
8.0589240E-03,-1.795959E-02
8.0591080E-03,-1.521301E-02
8.0592920E-03,-1.475525E-02
8.0594760E-03,-1.567078E-02
8.0596600E-03,-1.856995E-02
8.0598440E-03,-1.704407E-02
8.0600280E-03,-1.673889E-02
8.0602120E-03,-1.841736E-02
8.0603960E-03,-1.719666E-02
8.0605800E-03,-1.750183E-02
8.0607640E-03,-1.658630E-02
8.0609480E-03,-1.780701E-02
8.0611320E-03,-1.643372E-02
8.0613160E-03,-1.826477E-02
8.0615000E-03,-1.872253E-02
8.0616840E-03,-1.948547E-02
8.0618680E-03,-1.765442E-02
8.0620520E-03,-1.368713E-02
8.0622360E-03,-1.918030E-02
8.0624200E-03,-1.841736E-02
8.0626040E-03,-1.536560E-02
8.0627880E-03,-1.658630E-02
8.0629720E-03,-1.597595E-02
8.0631560E-03,-1.567078E-02
8.0633400E-03,-1.643372E-02
8.0635240E-03,-1.704407E-02
8.0637080E-03,-1.506042E-02
8.0638920E-03,-1.658630E-02
8.0640760E-03,-1.551819E-02
8.0642600E-03,-1.567078E-02
8.0644440E-03,-1.475525E-02
8.0646280E-03,-1.689148E-02
8.0648120E-03,-1.643372E-02
8.0649960E-03,-1.567078E-02
8.0651800E-03,-1.582336E-02
8.0653640E-03,-1.704407E-02
8.0655480E-03,-1.734924E-02
8.0657320E-03,-1.902771E-02
8.0659160E-03,-1.933289E-02
8.0661000E-03,-1.918030E-02
8.0662840E-03,-1.628113E-02
8.0664680E-03,-1.994324E-02
8.0666520E-03,-1.628113E-02
8.0668360E-03,-1.704407E-02
8.0670200E-03,-1.765442E-02
8.0672040E-03,-1.994324E-02
8.0673880E-03,-1.979065E-02
8.0675720E-03,-1.948547E-02
8.0677560E-03,-1.734924E-02
8.0679400E-03,-1.780701E-02
8.0681240E-03,-1.734924E-02
8.0683080E-03,-1.811218E-02
8.0684920E-03,-1.841736E-02
8.0686760E-03,-1.689148E-02
8.0688600E-03,-1.582336E-02
8.0690440E-03,-1.673889E-02
8.0692280E-03,-1.750183E-02
8.0694120E-03,-1.628113E-02
8.0695960E-03,-1.658630E-02
8.0697800E-03,-1.673889E-02
8.0699640E-03,-1.826477E-02
8.0701480E-03,-1.414490E-02
8.0703320E-03,-1.628113E-02
8.0705160E-03,-1.826477E-02
8.0707000E-03,-1.612854E-02
8.0708840E-03,-1.506042E-02
8.0710680E-03,-1.765442E-02
8.0712520E-03,-1.734924E-02
8.0714360E-03,-1.521301E-02
8.0716200E-03,-1.551819E-02
8.0718040E-03,-1.582336E-02
8.0719880E-03,-1.704407E-02
8.0721720E-03,-1.750183E-02
8.0723560E-03,-1.536560E-02
8.0725400E-03,-1.490784E-02
8.0727240E-03,-1.643372E-02
8.0729080E-03,-1.643372E-02
8.0730920E-03,-1.597595E-02
8.0732760E-03,-1.750183E-02
8.0734600E-03,-1.826477E-02
8.0736440E-03,-1.551819E-02
8.0738280E-03,-1.765442E-02
8.0740120E-03,-1.673889E-02
8.0741960E-03,-1.750183E-02
8.0743800E-03,-1.673889E-02
8.0745640E-03,-1.673889E-02
8.0747480E-03,-1.673889E-02
8.0749320E-03,-1.765442E-02
8.0751160E-03,-1.750183E-02
8.0753000E-03,-1.506042E-02
8.0754840E-03,-1.445007E-02
8.0756680E-03,-1.795959E-02
8.0758520E-03,-1.750183E-02
8.0760360E-03,-2.055359E-02
8.0762200E-03,-1.856995E-02
8.0764040E-03,-1.704407E-02
8.0765880E-03,-1.872253E-02
8.0767720E-03,-1.841736E-02
8.0769560E-03,-1.628113E-02
8.0771400E-03,-1.765442E-02
8.0773240E-03,-1.643372E-02
8.0775080E-03,-1.551819E-02
8.0776920E-03,-1.704407E-02
8.0778760E-03,-1.536560E-02
8.0780600E-03,-1.567078E-02
8.0782440E-03,-1.536560E-02
8.0784280E-03,-1.551819E-02
8.0786120E-03,-1.628113E-02
8.0787960E-03,-1.597595E-02
8.0789800E-03,-1.460266E-02
8.0791640E-03,-1.750183E-02
8.0793480E-03,-1.643372E-02
8.0795320E-03,-1.628113E-02
8.0797160E-03,-1.582336E-02
8.0799000E-03,-1.719666E-02
8.0800840E-03,-1.414490E-02
8.0802680E-03,-1.536560E-02
8.0804520E-03,-1.704407E-02
8.0806360E-03,-1.704407E-02
8.0808200E-03,-1.765442E-02
8.0810040E-03,-1.597595E-02
8.0811880E-03,-1.734924E-02
8.0813720E-03,-1.643372E-02
8.0815560E-03,-1.628113E-02
8.0817400E-03,-1.887512E-02
8.0819240E-03,-1.719666E-02
8.0821080E-03,-1.628113E-02
8.0822920E-03,-1.612854E-02
8.0824760E-03,-1.597595E-02
8.0826600E-03,-1.856995E-02
8.0828440E-03,-1.704407E-02
8.0830280E-03,-1.750183E-02
8.0832120E-03,-1.551819E-02
8.0833960E-03,-1.567078E-02
8.0835800E-03,-1.567078E-02
8.0837640E-03,-1.490784E-02
8.0839480E-03,-1.582336E-02
8.0841320E-03,-1.597595E-02
8.0843160E-03,-1.445007E-02
8.0845000E-03,-1.887512E-02
8.0846840E-03,-1.582336E-02
8.0848680E-03,-1.612854E-02
8.0850520E-03,-1.673889E-02
8.0852360E-03,-1.811218E-02
8.0854200E-03,-1.780701E-02
8.0856040E-03,-1.811218E-02
8.0857880E-03,-1.795959E-02
8.0859720E-03,-1.719666E-02
8.0861560E-03,-1.597595E-02
8.0863400E-03,-1.750183E-02
8.0865240E-03,-1.887512E-02
8.0867080E-03,-1.963806E-02
8.0868920E-03,-1.856995E-02
8.0870760E-03,-1.551819E-02
8.0872600E-03,-1.658630E-02
8.0874440E-03,-1.506042E-02
8.0876280E-03,-1.673889E-02
8.0878120E-03,-1.643372E-02
8.0879960E-03,-1.704407E-02
8.0881800E-03,-1.750183E-02
8.0883640E-03,-1.719666E-02
8.0885480E-03,-1.597595E-02
8.0887320E-03,-1.750183E-02
8.0889160E-03,-1.460266E-02
8.0891000E-03,-1.521301E-02
8.0892840E-03,-1.582336E-02
8.0894680E-03,-1.673889E-02
8.0896520E-03,-1.551819E-02
8.0898360E-03,-1.780701E-02
8.0900200E-03,-1.750183E-02
8.0902040E-03,-1.826477E-02
8.0903880E-03,-1.536560E-02
8.0905720E-03,-1.643372E-02
8.0907560E-03,-1.567078E-02
8.0909400E-03,-1.750183E-02
8.0911240E-03,-1.734924E-02
8.0913080E-03,-1.750183E-02
8.0914920E-03,-1.628113E-02
8.0916760E-03,-1.902771E-02
8.0918600E-03,-1.933289E-02
8.0920440E-03,-1.704407E-02
8.0922280E-03,-1.536560E-02
8.0924120E-03,-1.856995E-02
8.0925960E-03,-1.673889E-02
8.0927800E-03,-1.734924E-02
8.0929640E-03,-1.597595E-02
8.0931480E-03,-1.643372E-02
8.0933320E-03,-1.628113E-02
8.0935160E-03,-1.994324E-02
8.0937000E-03,-1.521301E-02
8.0938840E-03,-1.658630E-02
8.0940680E-03,-1.582336E-02
8.0942520E-03,-1.704407E-02
8.0944360E-03,-1.841736E-02
8.0946200E-03,-1.704407E-02
8.0948040E-03,-1.704407E-02
8.0949880E-03,-1.597595E-02
8.0951720E-03,-1.704407E-02
8.0953560E-03,-1.628113E-02
8.0955400E-03,-1.841736E-02
8.0957240E-03,-1.704407E-02
8.0959080E-03,-1.719666E-02
8.0960920E-03,-1.673889E-02
8.0962760E-03,-1.750183E-02
8.0964600E-03,-1.734924E-02
8.0966440E-03,-1.536560E-02
8.0968280E-03,-1.536560E-02
8.0970120E-03,-1.445007E-02
8.0971960E-03,-1.719666E-02
8.0973800E-03,-1.490784E-02
8.0975640E-03,-1.643372E-02
8.0977480E-03,-1.826477E-02
8.0979320E-03,-1.383972E-02
8.0981160E-03,-1.597595E-02
8.0983000E-03,-1.612854E-02
8.0984840E-03,-1.795959E-02
8.0986680E-03,-1.750183E-02
8.0988520E-03,-1.322937E-02
8.0990360E-03,-1.582336E-02
8.0992200E-03,-1.567078E-02
8.0994040E-03,-1.551819E-02
8.0995880E-03,-1.521301E-02
8.0997720E-03,-1.490784E-02
8.0999560E-03,-1.780701E-02
8.1001400E-03,-1.567078E-02
8.1003240E-03,-1.567078E-02
8.1005080E-03,-1.765442E-02
8.1006920E-03,-1.765442E-02
8.1008760E-03,-1.673889E-02
8.1010600E-03,-1.780701E-02
8.1012440E-03,-1.887512E-02
8.1014280E-03,-1.902771E-02
8.1016120E-03,-1.673889E-02
8.1017960E-03,-1.918030E-02
8.1019800E-03,-2.070618E-02
8.1021640E-03,-1.628113E-02
8.1023480E-03,-1.460266E-02
8.1025320E-03,-1.689148E-02
8.1027160E-03,-1.612854E-02
8.1029000E-03,-1.750183E-02
8.1030840E-03,-1.689148E-02
8.1032680E-03,-1.551819E-02
8.1034520E-03,-1.658630E-02
8.1036360E-03,-1.490784E-02
8.1038200E-03,-1.719666E-02
8.1040040E-03,-1.826477E-02
8.1041880E-03,-1.582336E-02
8.1043720E-03,-1.658630E-02
8.1045560E-03,-1.612854E-02
8.1047400E-03,-1.643372E-02
8.1049240E-03,-1.521301E-02
8.1051080E-03,-1.475525E-02
8.1052920E-03,-1.597595E-02
8.1054760E-03,-1.628113E-02
8.1056600E-03,-1.719666E-02
8.1058440E-03,-1.689148E-02
8.1060280E-03,-1.628113E-02
8.1062120E-03,-1.597595E-02
8.1063960E-03,-1.429749E-02
8.1065800E-03,-1.475525E-02
8.1067640E-03,-1.689148E-02
8.1069480E-03,-1.551819E-02
8.1071320E-03,-1.551819E-02
8.1073160E-03,-1.673889E-02
8.1075000E-03,-1.383972E-02
8.1076840E-03,-1.704407E-02
8.1078680E-03,-1.612854E-02
8.1080520E-03,-1.506042E-02
8.1082360E-03,-1.689148E-02
8.1084200E-03,-1.567078E-02
8.1086040E-03,-1.475525E-02
8.1087880E-03,-1.734924E-02
8.1089720E-03,-1.673889E-02
8.1091560E-03,-1.521301E-02
8.1093400E-03,-1.811218E-02
8.1095240E-03,-1.750183E-02
8.1097080E-03,-1.689148E-02
8.1098920E-03,-1.704407E-02
8.1100760E-03,-1.551819E-02
8.1102600E-03,-1.658630E-02
8.1104440E-03,-1.811218E-02
8.1106280E-03,-1.734924E-02
8.1108120E-03,-1.765442E-02
8.1109960E-03,-1.490784E-02
8.1111800E-03,-1.628113E-02
8.1113640E-03,-1.490784E-02
8.1115480E-03,-1.490784E-02
8.1117320E-03,-1.643372E-02
8.1119160E-03,-1.490784E-02
8.1121000E-03,-1.658630E-02
8.1122840E-03,-1.643372E-02
8.1124680E-03,-1.506042E-02
8.1126520E-03,-1.597595E-02
8.1128360E-03,-1.658630E-02
8.1130200E-03,-1.521301E-02
8.1132040E-03,-1.673889E-02
8.1133880E-03,-1.643372E-02
8.1135720E-03,-1.734924E-02
8.1137560E-03,-1.750183E-02
8.1139400E-03,-1.551819E-02
8.1141240E-03,-1.872253E-02
8.1143080E-03,-1.795959E-02
8.1144920E-03,-1.933289E-02
8.1146760E-03,-1.734924E-02
8.1148600E-03,-1.582336E-02
8.1150440E-03,-1.918030E-02
8.1152280E-03,-1.811218E-02
8.1154120E-03,-1.506042E-02
